solid state and ultracold atom setups .	K05
design of interacting systems with non-abelian anyons .	K08
phd degree in physics	K05
condensed matter	K01
quantum many-body theory .	K05
topological phases of matter	K05
strongly-correlated ultracold atom or electron systems .	K07
master and phd degree	K02
passionate about change	A1
handle a variety of requests from	S1
leadership support	K09
employment	K04
handling the entire recruitment process	S4
preparing the job ad	S6
interviewing	S1
testing	S8
selecting the right candidates	S6
preparing the contract .	S1
labour law	K04
collective agreement performance processes	K07
handling employment law cases	S4
handling all kinds of daily administration	S2
employee contracts terms	K04
condition updates	K04
hr processes	K07
manager training	K08
insurance	K04
outsourced payroll	K06
hr	K04
participating in different kinds of hr projects .	S1
academic education	K01
cand.merc .	K04
cand.merc hrm	K04
hr data systems	K09
sap	K06
recruiting	K04
disciplinary cases	K09
english	L1
communicate and interact with leaders employees and hr colleagues	S1
working in a change-oriented organisation	S1
adapting to new procedures and high activity	S2
team- and collaborative skills	S1
commercial insight	S2
business and customer-oriented	S1
positive mind-set	S6
deliver good service	S3
motivated	S4
independent	S4
fabrication and characterization of superconductor-semiconductor materials .	S1
superconductor-semiconductor materials .	K07
hybrid superconductor-semiconductor material schemes	K06
quantum transport electronic structures .	K10
substrate fabrication	K07
nano-structured crystal growth	K05
structural and electronic characterization	K07
development of hybrid superconductor-semiconductor materials	S1
hybrid superconductor-semiconductor materials	K09
quantum transport electronic structures .	K10
bottom-up nano-structured crystal growth structural and electronic characterization	K07
carrying out projects on your own .	S6
msc	S3
mechanical engineering	K07
electronic engineer	K07
physics	K05
semiconductor fabrication	K07
interfacing superconductors	K07
semiconductor and electrical characterization	K07
academic lab	K07
training others .	S6
working in collaborative research projects	S1
programming	S2
python	K06
controlling lab-equipment	S8
performing data analysis	S5
english	L1
molecular beam epitaxy	K05
growth of selective area grown nanostructures	K04
design cutting-edge mobile services	S8
technical skills	S3
engage with customers	S3
working closely with competent colleagues	S1
mobile technology	K09
design scalable solutions	S5
design scalable software architecture	S1
ensure modern and cost-efficient systems and technologies	S2
agile	K06
developing smart solutions	S1
visit the customers on-site	S1
digital savvy	S5
communicator	S1
higher technical education	K01
development tools	K06
git	K06
Gerrit	K99
eclipse	K06
jenkins .	K06
app development	K06
strategic planning	K04
architecture design	K07
continuous integration test	K06
release automation	K07
agile methodologies	K04
mobile solutions	K04
finance	K04
english	L1
pro-active	A1
responsible approach	S1
delivering results in your work .	S2
driven by your personal interest	S1
communication	S8
collaboration	S3
work with customers partners and the business	S1
making clear your ideas and recommendations .	S2
energy market	K07
ensuring timely pricing of commodity requests	S2
setting accurate prices on power and gas	S1
following the live energy market .	S2
live energy market .	K07
managing ad hoc projects	S4
coordinate pricing activities	S1
handle trading requests from large sales customers	S3
communicate pricing concepts in a clear way	S1
pro-actively and continuously contribute to pricing method and process improvements	S4
develop price tools .	S1
economics	K03
business	K04
finance	K04
master level	K02
cand.oecon .	K03
cand.polit .	K03
cand.merc .	K04
european energy market	K07
commercial understanding	S1
analytical	S1
english	L1
programming	S2
visual basic .	K06
taking responsibility	A1
collaboration and communication skills .	S1
handle short deadlines	A1
compromising on quality	S2
work independently as well as part of a team	S1
personal drive	S4
result orientation .	S1
motivated	S4
pick and pack	S6
pick list	K07
hand scanner .	K00
using a runner .	S3
runner .	K06
do some lifts	S6
runner	K06
precise	S2
focused	A1
manual work .	S4
work at a high pace	S1
motivated .	S4
respect each other	S1
help out your colleagues	S1
independent	S4
Enthusiastic	K99
effective	S1
being part of project organization	S3
creating unique products	S6
specification of devices	S8
make well-founded decisions about de-sign solutions components parts and materials	S4
ensure safety and effectiveness of the me-chanical design .	S3
master or bachelors degree	K07
mechanical engineering	K07
kinematics tolerance analysis	K04
mathematical modelling	K06
FEM/FEA	K99
ProE/Creo	K99
DFA/DFM	K99
gps	K05
regulated device industry	K07
medical industry .	K07
analytical	S1
theoretical	S4
solid	S2
proactive	A1
result ori-ented	S1
self-motivated	S1
team player	S1
holistic mindset .	S2
me-chanical mechanisms	K07
development	K09
human centered design .	K08
solving com-plex problems	S5
kinematics	K02
dynamics	K10
mechatronics	K07
engineering skills .	S4
maintaining a high level of quality and docu-mentation .	S4
communication skills	S1
english .	L1
developing the mechanical competence	A2
provision of cost effective innovative technology solutions .	S3
matching the strategic business needs	S4
desiring change	A1
having the end customer in mind .	S2
take responsibility for one or more of our business critical applications	A1
retail and markets trading	K04
supporting the retail and markets trading business	S4
application deployments in production	K06
automated mechanisms	K10
provide exceptional application and user support	S4
retail and markets trading	K04
analyse and understand business problems	S1
increasing operational stability of trading processes	S3
ensuring issues and bugs are being solved in a timely matter .	S3
fully document and update the operational procedures	S3
setup standard policies and procedures best practices	S4
troubleshooting	S5
analyse support requests for root cause	S1
determine preventive actions	S4
outline change recommendations	S2
conduct incident and problem investigation	S2
academic degree	K05
computer science	K06
software engineering	K07
trading environments/applications .	K07
Atlassian toolset	K99
Jira	K99
confluence	S5
configuration and build automation tools	K06
Bitbucket	K99
bamboo	K07
puppet	K06
distributed version control systems	K10
git	K06
java	K06
python	K06
c++	K06
agile	K06
interpersonal skills	S1
fast learner	S8
self-driven	S1
problem-solving attitude	S1
communication skills	S1
stakeholder management	K07
attention to detail	A1
project and programme management	K04
leading one of more projects .	S4
leading strategic projects	S4
programme management .	K04
creating an engaging environment	S4
inspire your organisation and colleagues	S3
a role model	S4
leading by example	S4
creating fellowship	S6
